window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
1h, 2025-01-01 17:00:00, 2025-01-01 18:00:00, 1034, 153, 0.2872222222
6h, 2025-01-01 14:00:00, 2025-01-01 20:00:00, 6025, 91, 0.2789351852
6h, 2025-01-01 13:00:00, 2025-01-01 19:00:00, 6160, 211, 0.2851851852
global, 2025-01-01 00:00:00, 2025-01-01 20:00:00, 15535, 21, 0.2157638889
global, 2025-01-01 00:00:00, 2025-01-01 20:00:00, 15535, 19, 0.2157638889
1h, 2025-01-01 19:00:00, 2025-01-01 20:00:00, 888, 82, 0.2466666667
1h, 2025-01-01 18:00:00, 2025-01-01 19:00:00, 1046, 202, 0.2905555556
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 113, 0.2449074074
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 37, 0.1731018519
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 32, 0.0858796296
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 184, 0.2669907407
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 56, 0.2133796296
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 33, 0.1264351852
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 27, 0.1797649573
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 25, 0.1797649573
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 111, 0.1338888889
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 53, 0.1005555556
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 183, 0.2213888889
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 34, 0.1797649573
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 38, 0.1797649573
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 32, 0.1797649573
global, 2025-01-01 00:00:00, 2025-01-02 02:00:00, 16826, 36, 0.1797649573
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 230, 0.0271759259
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 232, 0.0492592593
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17864, 36, 0.1654074074
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17864, 32, 0.1654074074
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17864, 39, 0.1654074074
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 91, 0.0955092593
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 19251, 33, 0.1725000000
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 83, 0.3683333333
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 106, 0.1564351852
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20913, 20, 0.1815364583
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20913, 18, 0.1815364583
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 98, 0.3688888889
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 148, 0.2156944444
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22504, 19, 0.1894276094
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 139, 0.3572222222
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 218, 0.2648148148
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 59, 0.3163425926
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 23886, 25, 0.1895714286
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 23886, 29, 0.1895714286
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 209, 0.2961111111
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 49, 0.3102777778
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 88, 0.3384722222
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25415, 19, 0.1961033951
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 80, 0.3300000000
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 146, 0.3304166667
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 26956, 26, 0.2023723724
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 136, 0.3200000000
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 199, 0.2983333333
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 200, 0.3186574074
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 69, 0.3097685185
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28624, 18, 0.2038746439
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 68, 0.3038888889
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28624, 21, 0.2038746439
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 132, 0.3080555556
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 29992, 27, 0.2082777778
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 132, 0.3117592593
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 188, 0.3112037037
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 31578, 28, 0.2088492063
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 179, 0.3069444444
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 90, 0.3114814815
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33236, 30, 0.2147028424
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33236, 32, 0.2147028424
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 80, 0.3358333333
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 231, 0.3158333333
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 240, 0.3088425926
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 34798, 26, 0.2148024691
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 164, 0.3092592593
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 155, 0.2850000000
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 234, 0.3030555556
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 74, 0.2600925926
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 48, 0.1622685185
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 46, 0.0712037037
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 27, 0.1907494759
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 24, 0.1907494759
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 71, 0.1580555556
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 137, 0.1991666667
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 140, 0.2849074074
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 51, 0.2163888889
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 47, 0.1153703704
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 44, 0.0382407407
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 32, 0.1907494759
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 36, 0.1907494759
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 41, 0.1907494759
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 232, 0.2666666667
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 30, 0.1907494759
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 34, 0.1907494759
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36395, 38, 0.1907494759
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 244, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37799, 25, 0.1944393004
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37799, 22, 0.1944393004
global, 2025-01-01 00:00:00, 2025-01-03 07:00:00, 39246, 30, 0.1982121212
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 156, 0.0934722222
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 146, 0.3644444444
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 40809, 32, 0.2024255952
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 189, 0.1532407407
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 180, 0.3622222222
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42534, 33, 0.2037068966
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 230, 0.2129629630
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 107, 0.2614351852
global, 2025-01-01 00:00:00, 2025-01-03 10:00:00, 42534, 30, 0.2037068966
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 221, 0.3600000000
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 97, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 44120, 23, 0.2077212806
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 165, 0.3061111111
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 166, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 45696, 21, 0.2080874317
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 80, 0.3264351852
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 222, 0.3355092593
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 213, 0.3280555556
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 70, 0.3100000000
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 45696, 25, 0.2080874317
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46978, 40, 0.2104749104
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 125, 0.3165277778
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 116, 0.3027777778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 154, 0.3079629630
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 48356, 28, 0.2132098765
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 145, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 49993, 24, 0.2136452991
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 59, 0.3085648148
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 186, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 49993, 27, 0.2136452991
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 185, 0.2980555556
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 59, 0.3038888889
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51469, 32, 0.2166203704
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 121, 0.3068981481
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 111, 0.3180555556
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 173, 0.3100462963
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 57, 0.3068981481
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53266, 26, 0.2175898693
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53266, 30, 0.2175898693
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 164, 0.3288888889
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 48, 0.2838888889
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 136, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 52, 0.2824537037
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54908, 23, 0.2178888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 41, 0.1861111111
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 126, 0.2738888889
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54908, 27, 0.2178888889
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 146, 0.2131944444
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 27, 0.2006481481
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 34, 0.2006481481
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 169, 0.1558333333
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 169, 0.2577777778
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 142, 0.1601851852
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 141, 0.0681018519
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 141, 0.0115277778
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 142, 0.1134722222
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 142, 0.0372685185
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 23, 0.2006481481
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 31, 0.2006481481
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 41, 0.2006481481
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 38, 0.2006481481
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56342, 45, 0.2006481481
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 75, 0.0929166667
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 65, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57847, 27, 0.2034001406
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59486, 27, 0.2065486111
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 110, 0.1515740741
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59486, 23, 0.2065486111
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 108, 0.3555555556
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 153, 0.2048611111
global, 2025-01-01 00:00:00, 2025-01-04 09:00:00, 60755, 35, 0.2083504801
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 143, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 201, 0.2827777778
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 66, 0.2755555556
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62260, 25, 0.2083668005
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 202, 0.2518055556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 67, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62260, 30, 0.2083668005
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63622, 26, 0.2103902116
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 110, 0.3172222222
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 108, 0.3169444444
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 159, 0.3054629630
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64930, 39, 0.2121895425
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 152, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66518, 28, 0.2123818646
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 220, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 79, 0.2869444444
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 210, 0.2788888889
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 68, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66518, 31, 0.2123818646
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 68013, 34, 0.2146875000
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 152, 0.2881481481
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 142, 0.2900000000
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 82, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69727, 23, 0.2152067901
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 219, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 69727, 27, 0.2152067901
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 208, 0.2877777778
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 72, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 70868, 43, 0.2163247863
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 140, 0.2920370370
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 139, 0.3150000000
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 161, 0.2917129630
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 72213, 50, 0.2180344203
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 160, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73543, 38, 0.2150380117
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73543, 42, 0.2150380117
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 114, 0.2698148148
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 40, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-04 23:00:00, 73543, 47, 0.2150380117
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 207, 0.2863425926
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 42, 0.2457870370
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 207, 0.2547222222
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 113, 0.1908333333
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 224, 0.0118055556
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 231, 0.2055092593
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 225, 0.1093055556
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 225, 0.0355555556
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 52, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 60, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 68, 0.2045506536
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 227, 0.1549537037
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 226, 0.0671296296
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 47, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 56, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 64, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75111, 72, 0.2045506536
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76710, 43, 0.2068770227
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 169, 0.0906018519
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 169, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78195, 25, 0.2068650794
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 181, 0.3488888889
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 181, 0.1482407407
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 250, 0.2054166667
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79742, 51, 0.2089675052
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 110, 0.2811111111
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 110, 0.2520370370
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 249, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79742, 55, 0.2089675052
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 81387, 25, 0.2112850467
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 162, 0.2936111111
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 163, 0.3007870370
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 103, 0.3143518519
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 101, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 82993, 50, 0.2115010194
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 239, 0.3183333333
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 240, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 82993, 46, 0.2115010194
global, 2025-01-01 00:00:00, 2025-01-05 14:00:00, 84468, 37, 0.2133030303
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 166, 0.2850000000
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 167, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 247, 0.2931481481
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86100, 45, 0.2135416667
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 119, 0.2822222222
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 117, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86100, 54, 0.2135416667
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 250, 0.2813888889
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 160, 0.2911574074
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 87190, 46, 0.2143313668
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 159, 0.2805555556
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 182, 0.2862962963
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 186, 0.2891666667
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 88524, 40, 0.2157017544
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 213, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89847, 42, 0.2151508621
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 72, 0.2655555556
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 218, 0.2997222222
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 68, 0.2831018519
global, 2025-01-01 00:00:00, 2025-01-05 20:00:00, 89847, 47, 0.2151508621
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 141, 0.2772222222
global, 2025-01-01 00:00:00, 2025-01-05 22:00:00, 91294, 39, 0.2149105461
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 53, 0.1836111111
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 54, 0.2607870370
