window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16445, 65, 0.2076388889
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16445, 67, 0.2076388889
6h, 2025-01-01 14:00:00, 2025-01-01 20:00:00, 6025, 266, 0.2789351852
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 143, 0.2669907407
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 87, 0.2449074074
1h, 2025-01-01 19:00:00, 2025-01-01 20:00:00, 888, 217, 0.2466666667
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 93, 0.2213888889
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 36, 0.1338888889
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16445, 69, 0.2076388889
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 188, 0.1005555556
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 242, 0.2133796296
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 226, 0.1731018519
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 222, 0.1264351852
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 221, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 221, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 221, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 78, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 81, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 83, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 85, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 86, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 88, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17814, 89, 0.1649444444
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 18854, 91, 0.1745740741
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 247, 0.0955092593
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 229, 0.3683333333
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 20200, 51, 0.1810035842
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 260, 0.1564351852
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 116, 0.2156944444
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 233, 0.3688888889
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 89, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22092, 53, 0.1859595960
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22092, 54, 0.1859595960
global, 2025-01-01 00:00:00, 2025-01-02 10:00:00, 23643, 29, 0.1931617647
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 170, 0.2648148148
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 163, 0.2961111111
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 71, 0.3300000000
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 219, 0.3163425926
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 79, 0.3384722222
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25252, 38, 0.1948456790
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25252, 39, 0.1948456790
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 212, 0.3102777778
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 145, 0.3200000000
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 131, 0.3304166667
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 27007, 64, 0.2027552553
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 79, 0.3038888889
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 202, 0.2983333333
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 188, 0.3186574074
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 66, 0.3097685185
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28695, 72, 0.2043803419
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28695, 74, 0.2043803419
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 180, 0.3117592593
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 30290, 62, 0.2103472222
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 156, 0.3080555556
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 223, 0.3069444444
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 210, 0.3112037037
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 31646, 41, 0.2092989418
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 233, 0.3158333333
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 219, 0.3088425926
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 81, 0.3114814815
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33367, 64, 0.2155490956
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33367, 66, 0.2155490956
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 94, 0.3358333333
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 174, 0.2850000000
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 164, 0.3092592593
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 48, 0.3030555556
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35030, 25, 0.2162345679
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35030, 27, 0.2162345679
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 57, 0.2666666667
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 12, 0.1919706499
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 167, 0.1991666667
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 154, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 87, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 59, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 54, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 53, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 53, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 52, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 53, 0.0120833333
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 99, 0.1580555556
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 15, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 17, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 20, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 23, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 25, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 27, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36628, 29, 0.1919706499
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 38137, 23, 0.1961779835
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39895, 20, 0.1978918651
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 54, 0.1532407407
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 211, 0.3644444444
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 207, 0.0934722222
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39895, 22, 0.1978918651
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 57, 0.3622222222
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 114, 0.2129629630
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41815, 8, 0.2037768031
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 127, 0.3600000000
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43527, 10, 0.2049293785
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 192, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 69, 0.3122685185
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 82, 0.3061111111
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 205, 0.2922222222
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43527, 12, 0.2049293785
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 133, 0.3355092593
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 147, 0.3280555556
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 45060, 19, 0.2086111111
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 178, 0.3264351852
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 38, 0.3165277778
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 50, 0.3027777778
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 192, 0.3100000000
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46561, 19, 0.2086066308
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46561, 22, 0.2086066308
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 48073, 11, 0.2119620811
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 92, 0.3079629630
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 105, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49637, 20, 0.2154383681
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 139, 0.3089351852
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 152, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51345, 20, 0.2160984848
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 213, 0.3085648148
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 74, 0.3068981481
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 216, 0.3038888889
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 76, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51345, 23, 0.2160984848
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52979, 19, 0.2196475954
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 137, 0.3100462963
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 151, 0.3288888889
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 212, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 107, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 32, 0.2824537037
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 120, 0.2738888889
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 225, 0.2838888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 44, 0.1861111111
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54747, 26, 0.2172500000
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54747, 29, 0.2172500000
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 168, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 149, 0.2131944444
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 23, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 27, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 31, 0.2013568376
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 144, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 144, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 143, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 143, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 143, 0.0115277778
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 182, 0.1558333333
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 34, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 37, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 40, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 44, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56541, 47, 0.2013568376
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58122, 14, 0.2043670886
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 124, 0.3511111111
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 110, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 58122, 18, 0.2043670886
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59838, 17, 0.2077708333
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 135, 0.1515740741
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 149, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61570, 17, 0.2085704607
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 206, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 87, 0.2518055556
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61570, 21, 0.2085704607
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 220, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 100, 0.2827777778
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63312, 12, 0.2093650794
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 48, 0.3169444444
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 180, 0.2755555556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 166, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 35, 0.3172222222
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63312, 16, 0.2093650794
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64996, 18, 0.2124052288
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 124, 0.3054629630
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 134, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66817, 13, 0.2133365262
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 216, 0.2788888889
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 206, 0.2926851852
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 89, 0.2869444444
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 98, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66817, 17, 0.2133365262
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 169, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 52, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68464, 24, 0.2136828964
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 183, 0.2900000000
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68464, 28, 0.2136828964
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 65, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70183, 20, 0.2166141975
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 126, 0.2862962963
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 140, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71825, 20, 0.2168629227
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 195, 0.3150000000
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 191, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 67, 0.2917129630
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 70, 0.2769444444
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 71825, 24, 0.2168629227
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73399, 27, 0.2169001182
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 179, 0.2547222222
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 165, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 80, 0.2698148148
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 93, 0.1908333333
global, 2025-01-01 00:00:00, 2025-01-04 22:00:00, 73399, 32, 0.2169001182
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 24, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 28, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 32, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 37, 0.2047303922
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 182, 0.0118055556
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 211, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 186, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 184, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 183, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 183, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 183, 0.0355555556
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 225, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 42, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 46, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 50, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75177, 54, 0.2047303922
global, 2025-01-01 00:00:00, 2025-01-05 07:00:00, 76797, 12, 0.2071116505
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 166, 0.3502777778
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 153, 0.0906018519
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78302, 22, 0.2071481481
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 186, 0.1482407407
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 200, 0.3488888889
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 230, 0.2054166667
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79876, 28, 0.2093186583
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 119, 0.2520370370
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 240, 0.3447222222
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 129, 0.2811111111
global, 2025-01-01 00:00:00, 2025-01-05 10:00:00, 79876, 33, 0.2093186583
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81712, 13, 0.2101646091
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 192, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 60, 0.3183333333
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 179, 0.3007870370
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 47, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81712, 17, 0.2101646091
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83186, 31, 0.2119928644
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 120, 0.3143518519
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 119, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84837, 22, 0.2123048048
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84837, 27, 0.2123048048
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 197, 0.2850000000
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 184, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 60, 0.2931481481
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 72, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86531, 15, 0.2146106151
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 146, 0.2822222222
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 133, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87996, 19, 0.2144152047
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 96, 0.2891666667
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 209, 0.2911574074
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 84, 0.2862962963
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 222, 0.2805555556
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87996, 24, 0.2144152047
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89579, 20, 0.2163743961
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 127, 0.2997222222
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 128, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90843, 29, 0.2156766382
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 212, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 74, 0.2772222222
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 224, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 85, 0.2461111111
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90843, 34, 0.2156766382
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 173, 0.2607870370
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 185, 0.1836111111
1h, 2025-01-05 22:00:00, 2025-01-05 23:00:00, 501, 116, 0.1391666667
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92230, 30, 0.2049555556
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92230, 36, 0.2049555556
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92230, 41, 0.2049555556
