window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17779, 71, 0.1646203704
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 253, 0.1005555556
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 270, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 265, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 280, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 19220, 17, 0.1722222222
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 254, 0.0955092593
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 154, 0.1564351852
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 254, 0.3683333333
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 122, 0.3688888889
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20997, 14, 0.1822656250
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20997, 33, 0.1822656250
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 139, 0.3572222222
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22542, 20, 0.1897474747
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 140, 0.2156944444
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 215, 0.2961111111
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 75, 0.3102777778
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24287, 7, 0.1927539683
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 24287, 27, 0.1927539683
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 216, 0.2648148148
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 91, 0.3163425926
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25849, 16, 0.1994521605
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 133, 0.3300000000
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 135, 0.3384722222
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 188, 0.3304166667
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 78, 0.3186574074
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27599, 5, 0.2017470760
global, 2025-01-01 00:00:00, 2025-01-02 14:00:00, 27599, 28, 0.2017470760
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 188, 0.3200000000
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 76, 0.2983333333
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 134, 0.3097685185
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 29280, 17, 0.2085470085
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 134, 0.3038888889
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 214, 0.3117592593
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 95, 0.3112037037
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 213, 0.3080555556
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 88, 0.3069444444
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 31005, 14, 0.2100609756
global, 2025-01-01 00:00:00, 2025-01-02 17:00:00, 31005, 27, 0.2100609756
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 150, 0.3088425926
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 42, 0.3114814815
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 149, 0.3158333333
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 40, 0.3358333333
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 32857, 13, 0.2122545220
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 34639, 11, 0.2186805556
global, 2025-01-01 00:00:00, 2025-01-02 20:00:00, 34639, 30, 0.2186805556
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 101, 0.2850000000
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 101, 0.3092592593
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 20, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 37, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 54, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 63, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 72, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 80, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 91, 0.1903773585
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36324, 99, 0.1903773585
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 198, 0.2666666667
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 127, 0.1991666667
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 80, 0.1580555556
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 199, 0.3030555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 129, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 88, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 76, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 80, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 93, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 99, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 112, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 223, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37977, 14, 0.1953549383
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 37977, 24, 0.1953549383
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 178, 0.0934722222
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39694, 15, 0.1968948413
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 178, 0.3644444444
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 228, 0.3622222222
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 119, 0.3600000000
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 228, 0.1532407407
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 122, 0.2129629630
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41533, 16, 0.2024025341
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41533, 30, 0.2024025341
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 170, 0.2922222222
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 47, 0.3061111111
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43345, 10, 0.2040725047
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43345, 37, 0.2040725047
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 170, 0.2614351852
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 69, 0.3122685185
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44972, 21, 0.2082037037
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 103, 0.3280555556
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 104, 0.3355092593
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46742, 23, 0.2094175627
global, 2025-01-01 00:00:00, 2025-01-03 14:00:00, 46742, 46, 0.2094175627
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 178, 0.3264351852
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 72, 0.3165277778
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 177, 0.3100000000
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 72, 0.3027777778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 124, 0.3079629630
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 123, 0.3086111111
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 48540, 8, 0.2140211640
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 196, 0.3089351852
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 81, 0.3085648148
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 196, 0.2980555556
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 78, 0.3038888889
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50128, 22, 0.2142222222
global, 2025-01-01 00:00:00, 2025-01-03 17:00:00, 50128, 35, 0.2142222222
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 134, 0.3068981481
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 133, 0.3180555556
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 51688, 23, 0.2175420875
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 176, 0.3288888889
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 59, 0.2838888889
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53328, 10, 0.2178431373
global, 2025-01-01 00:00:00, 2025-01-03 20:00:00, 53328, 39, 0.2178431373
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 176, 0.3100462963
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 65, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 106, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 36, 0.2824537037
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54840, 11, 0.2176190476
global, 2025-01-01 00:00:00, 2025-01-03 22:00:00, 54840, 29, 0.2176190476
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 105, 0.2738888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 40, 0.1861111111
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 141, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 135, 0.2131944444
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 140, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 155, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 168, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 183, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 190, 0.0115277778
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 29, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 41, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 51, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 64, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 76, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 94, 0.2007478632
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 56370, 105, 0.2007478632
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 140, 0.1558333333
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 71, 0.0929166667
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57959, 19, 0.2037939522
global, 2025-01-01 00:00:00, 2025-01-04 07:00:00, 57959, 37, 0.2037939522
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 71, 0.3511111111
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59774, 18, 0.2075486111
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 127, 0.1515740741
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 127, 0.3555555556
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61541, 25, 0.2084722222
global, 2025-01-01 00:00:00, 2025-01-04 10:00:00, 61541, 47, 0.2084722222
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 201, 0.2048611111
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 107, 0.2518055556
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 200, 0.3213888889
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 117, 0.2827777778
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 171, 0.2975000000
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 60, 0.3172222222
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 171, 0.2755555556
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 57, 0.3169444444
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63464, 14, 0.2098677249
global, 2025-01-01 00:00:00, 2025-01-04 12:00:00, 63464, 27, 0.2098677249
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 137, 0.3054629630
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 40, 0.2926851852
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 136, 0.2805555556
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 43, 0.2788888889
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65207, 19, 0.2106169251
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 103, 0.2869444444
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 104, 0.2869444444
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66929, 14, 0.2136941252
global, 2025-01-01 00:00:00, 2025-01-04 15:00:00, 66929, 26, 0.2136941252
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 179, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 77, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68746, 13, 0.2145630462
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 68746, 33, 0.2145630462
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 179, 0.2900000000
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 75, 0.2877777778
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 144, 0.2862962963
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 143, 0.2936111111
global, 2025-01-01 00:00:00, 2025-01-04 18:00:00, 70377, 23, 0.2172129630
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 218, 0.2920370370
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 124, 0.2917129630
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 72194, 19, 0.2179770531
global, 2025-01-01 00:00:00, 2025-01-04 20:00:00, 72194, 35, 0.2179770531
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 217, 0.3150000000
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 119, 0.2769444444
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 205, 0.2863425926
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 142, 0.2698148148
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 99, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 92, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 101, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 112, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 122, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 134, 0.0355555556
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 205, 0.2547222222
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 139, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 91, 0.1436111111
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 19, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 39, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 51, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 68, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 81, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 93, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 107, 0.2033938394
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 135, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 120, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 73954, 133, 0.2033938394
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75378, 19, 0.2052777778
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 176, 0.0906018519
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 47, 0.1482407407
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 175, 0.3502777778
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 43, 0.3488888889
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77205, 14, 0.2062099359
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 91, 0.2054166667
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 91, 0.3447222222
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78832, 22, 0.2085502646
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78832, 41, 0.2085502646
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 172, 0.2520370370
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 171, 0.2811111111
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 80279, 18, 0.2084086189
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 219, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 66, 0.3183333333
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 219, 0.3007870370
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 65, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81660, 26, 0.2100308642
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81660, 40, 0.2100308642
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 116, 0.3143518519
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 116, 0.2994444444
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83367, 15, 0.2124541284
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 185, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 74, 0.2931481481
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 184, 0.2850000000
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 72, 0.2813888889
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84868, 23, 0.2123823824
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 84868, 44, 0.2123823824
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 122, 0.2822222222
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 129, 0.2933333333
global, 2025-01-01 00:00:00, 2025-01-05 16:00:00, 86108, 46, 0.2135615079
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 87719, 18, 0.2137402534
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 163, 0.2911574074
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 44, 0.2862962963
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 162, 0.2805555556
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 43, 0.2891666667
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89001, 20, 0.2149782609
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 74, 0.2997222222
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 75, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89001, 36, 0.2149782609
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90674, 17, 0.2152754036
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 138, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 40, 0.2461111111
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 138, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 49, 0.2772222222
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90674, 36, 0.2152754036
global, 2025-01-01 00:00:00, 2025-01-06 05:00:00, 92187, 17, 0.2048600000
1h, 2025-01-05 21:00:00, 2025-01-05 22:00:00, 661, 134, 0.1836111111
1h, 2025-01-05 22:00:00, 2025-01-05 23:00:00, 501, 78, 0.1391666667
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 135, 0.2607870370
6h, 2025-01-05 17:00:00, 2025-01-05 23:00:00, 5124, 81, 0.2372222222
