window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
6h, 2025-01-01 08:00:00, 2025-01-01 14:00:00, 6390, 222, 0.2958333333
6h, 2025-01-01 09:00:00, 2025-01-01 15:00:00, 6277, 83, 0.2906018519
1h, 2025-01-01 14:00:00, 2025-01-01 15:00:00, 1055, 62, 0.2930555556
global, 2025-01-01 00:00:00, 2025-01-01 15:00:00, 10173, 60, 0.1883888889
global, 2025-01-01 00:00:00, 2025-01-01 15:00:00, 10173, 63, 0.1883888889
1h, 2025-01-01 13:00:00, 2025-01-01 14:00:00, 1023, 203, 0.2841666667
6h, 2025-01-01 10:00:00, 2025-01-01 16:00:00, 6244, 138, 0.2890740741
1h, 2025-01-01 15:00:00, 2025-01-01 16:00:00, 959, 125, 0.2663888889
global, 2025-01-01 00:00:00, 2025-01-01 16:00:00, 11594, 49, 0.2012847222
6h, 2025-01-01 11:00:00, 2025-01-01 17:00:00, 6271, 174, 0.2903240741
global, 2025-01-01 00:00:00, 2025-01-01 18:00:00, 13070, 38, 0.2016975309
1h, 2025-01-01 16:00:00, 2025-01-01 17:00:00, 1043, 170, 0.2897222222
global, 2025-01-01 00:00:00, 2025-01-01 19:00:00, 14615, 60, 0.2136695906
global, 2025-01-01 00:00:00, 2025-01-01 19:00:00, 14615, 62, 0.2136695906
6h, 2025-01-01 12:00:00, 2025-01-01 18:00:00, 6157, 247, 0.2850462963
6h, 2025-01-01 13:00:00, 2025-01-01 19:00:00, 6160, 121, 0.2851851852
1h, 2025-01-01 17:00:00, 2025-01-01 18:00:00, 1034, 237, 0.2872222222
1h, 2025-01-01 18:00:00, 2025-01-01 19:00:00, 1046, 111, 0.2905555556
6h, 2025-01-01 14:00:00, 2025-01-01 20:00:00, 6025, 192, 0.2789351852
6h, 2025-01-01 15:00:00, 2025-01-01 21:00:00, 5767, 88, 0.2669907407
6h, 2025-01-01 16:00:00, 2025-01-01 22:00:00, 5290, 32, 0.2449074074
1h, 2025-01-01 21:00:00, 2025-01-01 22:00:00, 482, 29, 0.1338888889
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16329, 24, 0.2061742424
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16329, 26, 0.2061742424
global, 2025-01-01 00:00:00, 2025-01-01 22:00:00, 16329, 28, 0.2061742424
1h, 2025-01-01 19:00:00, 2025-01-01 20:00:00, 888, 191, 0.2466666667
1h, 2025-01-01 20:00:00, 2025-01-01 21:00:00, 797, 87, 0.2213888889
6h, 2025-01-01 17:00:00, 2025-01-01 23:00:00, 4609, 192, 0.2133796296
1h, 2025-01-01 22:00:00, 2025-01-01 23:00:00, 362, 191, 0.1005555556
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 35, 0.1625462963
6h, 2025-01-01 18:00:00, 2025-01-02 00:00:00, 3739, 169, 0.1731018519
6h, 2025-01-01 19:00:00, 2025-01-02 01:00:00, 2731, 179, 0.1264351852
6h, 2025-01-01 20:00:00, 2025-01-02 02:00:00, 1855, 180, 0.0858796296
6h, 2025-01-01 21:00:00, 2025-01-02 03:00:00, 1064, 180, 0.0492592593
6h, 2025-01-01 22:00:00, 2025-01-02 04:00:00, 587, 179, 0.0271759259
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 49, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 52, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 55, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 58, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 60, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 06:00:00, 17555, 62, 0.1625462963
global, 2025-01-01 00:00:00, 2025-01-02 07:00:00, 18990, 22, 0.1701612903
global, 2025-01-01 00:00:00, 2025-01-02 08:00:00, 20476, 23, 0.1777430556
1h, 2025-01-02 06:00:00, 2025-01-02 07:00:00, 1326, 225, 0.3683333333
1h, 2025-01-02 07:00:00, 2025-01-02 08:00:00, 1328, 53, 0.3688888889
6h, 2025-01-02 01:00:00, 2025-01-02 07:00:00, 2063, 225, 0.0955092593
6h, 2025-01-02 02:00:00, 2025-01-02 08:00:00, 3379, 53, 0.1564351852
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22061, 34, 0.1856986532
global, 2025-01-01 00:00:00, 2025-01-02 09:00:00, 22061, 36, 0.1856986532
1h, 2025-01-02 08:00:00, 2025-01-02 09:00:00, 1286, 109, 0.3572222222
6h, 2025-01-02 03:00:00, 2025-01-02 09:00:00, 4659, 110, 0.2156944444
1h, 2025-01-02 09:00:00, 2025-01-02 10:00:00, 1066, 190, 0.2961111111
global, 2025-01-01 00:00:00, 2025-01-02 11:00:00, 23738, 52, 0.1883968254
1h, 2025-01-02 11:00:00, 2025-01-02 12:00:00, 1188, 100, 0.3300000000
6h, 2025-01-02 04:00:00, 2025-01-02 10:00:00, 5720, 198, 0.2648148148
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25425, 28, 0.1961805556
global, 2025-01-01 00:00:00, 2025-01-02 12:00:00, 25425, 30, 0.1961805556
1h, 2025-01-02 10:00:00, 2025-01-02 11:00:00, 1117, 233, 0.3102777778
6h, 2025-01-02 05:00:00, 2025-01-02 11:00:00, 6833, 234, 0.3163425926
6h, 2025-01-02 06:00:00, 2025-01-02 12:00:00, 7311, 101, 0.3384722222
1h, 2025-01-02 12:00:00, 2025-01-02 13:00:00, 1152, 164, 0.3200000000
6h, 2025-01-02 07:00:00, 2025-01-02 13:00:00, 7137, 174, 0.3304166667
global, 2025-01-01 00:00:00, 2025-01-02 13:00:00, 26992, 52, 0.2026426426
1h, 2025-01-02 13:00:00, 2025-01-02 14:00:00, 1074, 230, 0.2983333333
1h, 2025-01-02 14:00:00, 2025-01-02 15:00:00, 1094, 94, 0.3038888889
6h, 2025-01-02 08:00:00, 2025-01-02 14:00:00, 6883, 257, 0.3186574074
6h, 2025-01-02 09:00:00, 2025-01-02 15:00:00, 6691, 122, 0.3097685185
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28704, 62, 0.2044444444
global, 2025-01-01 00:00:00, 2025-01-02 15:00:00, 28704, 63, 0.2044444444
6h, 2025-01-02 10:00:00, 2025-01-02 16:00:00, 6734, 159, 0.3117592593
global, 2025-01-01 00:00:00, 2025-01-02 16:00:00, 30323, 35, 0.2105763889
1h, 2025-01-02 15:00:00, 2025-01-02 16:00:00, 1109, 159, 0.3080555556
1h, 2025-01-02 16:00:00, 2025-01-02 17:00:00, 1105, 230, 0.3069444444
1h, 2025-01-02 17:00:00, 2025-01-02 18:00:00, 1137, 85, 0.3158333333
6h, 2025-01-02 11:00:00, 2025-01-02 17:00:00, 6722, 239, 0.3112037037
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 31924, 52, 0.2111375661
global, 2025-01-01 00:00:00, 2025-01-02 18:00:00, 31924, 54, 0.2111375661
6h, 2025-01-02 12:00:00, 2025-01-02 18:00:00, 6671, 94, 0.3088425926
global, 2025-01-01 00:00:00, 2025-01-02 19:00:00, 33635, 28, 0.2172803618
1h, 2025-01-02 18:00:00, 2025-01-02 19:00:00, 1209, 130, 0.3358333333
6h, 2025-01-02 13:00:00, 2025-01-02 19:00:00, 6728, 135, 0.3114814815
1h, 2025-01-02 19:00:00, 2025-01-02 20:00:00, 1026, 222, 0.2850000000
1h, 2025-01-02 20:00:00, 2025-01-02 21:00:00, 960, 100, 0.2666666667
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35081, 70, 0.2165493827
global, 2025-01-01 00:00:00, 2025-01-02 21:00:00, 35081, 73, 0.2165493827
6h, 2025-01-02 14:00:00, 2025-01-02 20:00:00, 6680, 244, 0.3092592593
6h, 2025-01-02 15:00:00, 2025-01-02 21:00:00, 6546, 122, 0.3030555556
1h, 2025-01-02 21:00:00, 2025-01-02 22:00:00, 717, 193, 0.1991666667
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 40, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 42, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 44, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 46, 0.1921069182
1h, 2025-01-02 22:00:00, 2025-01-02 23:00:00, 569, 126, 0.1580555556
6h, 2025-01-02 16:00:00, 2025-01-02 22:00:00, 6154, 194, 0.2849074074
6h, 2025-01-02 17:00:00, 2025-01-02 23:00:00, 5618, 128, 0.2600925926
6h, 2025-01-02 18:00:00, 2025-01-03 00:00:00, 4674, 106, 0.2163888889
6h, 2025-01-02 19:00:00, 2025-01-03 01:00:00, 3505, 101, 0.1622685185
6h, 2025-01-02 20:00:00, 2025-01-03 02:00:00, 2492, 100, 0.1153703704
6h, 2025-01-02 21:00:00, 2025-01-03 03:00:00, 1538, 100, 0.0712037037
6h, 2025-01-02 22:00:00, 2025-01-03 04:00:00, 826, 100, 0.0382407407
6h, 2025-01-02 23:00:00, 2025-01-03 05:00:00, 261, 100, 0.0120833333
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 49, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 51, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 53, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 05:00:00, 36654, 55, 0.1921069182
global, 2025-01-01 00:00:00, 2025-01-03 06:00:00, 38167, 23, 0.1963323045
1h, 2025-01-03 06:00:00, 2025-01-03 07:00:00, 1312, 226, 0.3644444444
1h, 2025-01-03 07:00:00, 2025-01-03 08:00:00, 1304, 74, 0.3622222222
6h, 2025-01-03 02:00:00, 2025-01-03 08:00:00, 3310, 81, 0.1532407407
6h, 2025-01-03 01:00:00, 2025-01-03 07:00:00, 2019, 232, 0.0934722222
global, 2025-01-01 00:00:00, 2025-01-03 08:00:00, 39831, 52, 0.1975744048
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41347, 23, 0.2014961014
global, 2025-01-01 00:00:00, 2025-01-03 09:00:00, 41347, 25, 0.2014961014
1h, 2025-01-03 08:00:00, 2025-01-03 09:00:00, 1296, 92, 0.3600000000
6h, 2025-01-03 03:00:00, 2025-01-03 09:00:00, 4600, 92, 0.2129629630
global, 2025-01-01 00:00:00, 2025-01-03 11:00:00, 43060, 40, 0.2027306968
1h, 2025-01-03 09:00:00, 2025-01-03 10:00:00, 1052, 171, 0.2922222222
6h, 2025-01-03 04:00:00, 2025-01-03 10:00:00, 5647, 172, 0.2614351852
1h, 2025-01-03 10:00:00, 2025-01-03 11:00:00, 1102, 254, 0.3061111111
1h, 2025-01-03 11:00:00, 2025-01-03 12:00:00, 1181, 119, 0.3280555556
6h, 2025-01-03 05:00:00, 2025-01-03 11:00:00, 6745, 261, 0.3122685185
6h, 2025-01-03 06:00:00, 2025-01-03 12:00:00, 7247, 127, 0.3355092593
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44691, 67, 0.2069027778
global, 2025-01-01 00:00:00, 2025-01-03 12:00:00, 44691, 72, 0.2069027778
1h, 2025-01-03 12:00:00, 2025-01-03 13:00:00, 1116, 158, 0.3100000000
global, 2025-01-01 00:00:00, 2025-01-03 13:00:00, 46080, 58, 0.2098360656
6h, 2025-01-03 07:00:00, 2025-01-03 13:00:00, 7051, 169, 0.3264351852
global, 2025-01-01 00:00:00, 2025-01-03 15:00:00, 47644, 36, 0.2100705467
1h, 2025-01-03 13:00:00, 2025-01-03 14:00:00, 1090, 204, 0.3027777778
1h, 2025-01-03 14:00:00, 2025-01-03 15:00:00, 1111, 51, 0.3086111111
6h, 2025-01-03 08:00:00, 2025-01-03 14:00:00, 6837, 205, 0.3165277778
6h, 2025-01-03 09:00:00, 2025-01-03 15:00:00, 6652, 53, 0.3079629630
1h, 2025-01-03 15:00:00, 2025-01-03 16:00:00, 1073, 73, 0.2980555556
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49037, 24, 0.2128342014
global, 2025-01-01 00:00:00, 2025-01-03 16:00:00, 49037, 26, 0.2128342014
6h, 2025-01-03 10:00:00, 2025-01-03 16:00:00, 6673, 73, 0.3089351852
global, 2025-01-01 00:00:00, 2025-01-03 18:00:00, 50834, 23, 0.2139478114
1h, 2025-01-03 16:00:00, 2025-01-03 17:00:00, 1094, 147, 0.3038888889
6h, 2025-01-03 11:00:00, 2025-01-03 17:00:00, 6665, 148, 0.3085648148
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52536, 36, 0.2178109453
global, 2025-01-01 00:00:00, 2025-01-03 19:00:00, 52536, 39, 0.2178109453
1h, 2025-01-03 17:00:00, 2025-01-03 18:00:00, 1145, 225, 0.3180555556
1h, 2025-01-03 18:00:00, 2025-01-03 19:00:00, 1184, 92, 0.3288888889
6h, 2025-01-03 12:00:00, 2025-01-03 18:00:00, 6629, 225, 0.3068981481
6h, 2025-01-03 13:00:00, 2025-01-03 19:00:00, 6697, 93, 0.3100462963
global, 2025-01-01 00:00:00, 2025-01-03 21:00:00, 54033, 24, 0.2175241546
1h, 2025-01-03 19:00:00, 2025-01-03 20:00:00, 1022, 164, 0.2838888889
6h, 2025-01-03 14:00:00, 2025-01-03 20:00:00, 6629, 165, 0.3068981481
6h, 2025-01-03 15:00:00, 2025-01-03 21:00:00, 6504, 236, 0.3011111111
6h, 2025-01-03 16:00:00, 2025-01-03 22:00:00, 6101, 161, 0.2824537037
6h, 2025-01-03 17:00:00, 2025-01-03 23:00:00, 5568, 101, 0.2577777778
6h, 2025-01-03 18:00:00, 2025-01-04 00:00:00, 4605, 76, 0.2131944444
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 31, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 34, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 37, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 40, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 43, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 46, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 49, 0.2014971140
1h, 2025-01-03 20:00:00, 2025-01-03 21:00:00, 986, 236, 0.2738888889
1h, 2025-01-03 21:00:00, 2025-01-03 22:00:00, 670, 160, 0.1861111111
1h, 2025-01-03 22:00:00, 2025-01-03 23:00:00, 561, 101, 0.1558333333
6h, 2025-01-03 19:00:00, 2025-01-04 01:00:00, 3460, 73, 0.1601851852
6h, 2025-01-03 20:00:00, 2025-01-04 02:00:00, 2451, 71, 0.1134722222
6h, 2025-01-03 21:00:00, 2025-01-04 03:00:00, 1471, 69, 0.0681018519
6h, 2025-01-03 22:00:00, 2025-01-04 04:00:00, 805, 69, 0.0372685185
6h, 2025-01-03 23:00:00, 2025-01-04 05:00:00, 249, 69, 0.0115277778
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 53, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 05:00:00, 55855, 56, 0.2014971140
global, 2025-01-01 00:00:00, 2025-01-04 06:00:00, 57352, 67, 0.2042450142
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59042, 29, 0.2050069444
global, 2025-01-01 00:00:00, 2025-01-04 08:00:00, 59042, 32, 0.2050069444
1h, 2025-01-04 06:00:00, 2025-01-04 07:00:00, 1264, 201, 0.3511111111
1h, 2025-01-04 07:00:00, 2025-01-04 08:00:00, 1280, 59, 0.3555555556
6h, 2025-01-04 01:00:00, 2025-01-04 07:00:00, 2007, 201, 0.0929166667
6h, 2025-01-04 02:00:00, 2025-01-04 08:00:00, 3274, 59, 0.1515740741
1h, 2025-01-04 08:00:00, 2025-01-04 09:00:00, 1157, 145, 0.3213888889
6h, 2025-01-04 03:00:00, 2025-01-04 09:00:00, 4425, 146, 0.2048611111
global, 2025-01-01 00:00:00, 2025-01-04 09:00:00, 60724, 49, 0.2082441701
1h, 2025-01-04 10:00:00, 2025-01-04 11:00:00, 992, 66, 0.2755555556
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62296, 24, 0.2084872825
global, 2025-01-01 00:00:00, 2025-01-04 11:00:00, 62296, 28, 0.2084872825
1h, 2025-01-04 09:00:00, 2025-01-04 10:00:00, 1018, 195, 0.2827777778
6h, 2025-01-04 04:00:00, 2025-01-04 10:00:00, 5439, 195, 0.2518055556
6h, 2025-01-04 05:00:00, 2025-01-04 11:00:00, 6426, 67, 0.2975000000
global, 2025-01-01 00:00:00, 2025-01-04 13:00:00, 64107, 24, 0.2095000000
1h, 2025-01-04 11:00:00, 2025-01-04 12:00:00, 1141, 140, 0.3169444444
6h, 2025-01-04 06:00:00, 2025-01-04 12:00:00, 6852, 141, 0.3172222222
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65881, 24, 0.2127939276
global, 2025-01-01 00:00:00, 2025-01-04 14:00:00, 65881, 27, 0.2127939276
1h, 2025-01-04 13:00:00, 2025-01-04 14:00:00, 1004, 112, 0.2788888889
1h, 2025-01-04 12:00:00, 2025-01-04 13:00:00, 1010, 224, 0.2805555556
6h, 2025-01-04 07:00:00, 2025-01-04 13:00:00, 6598, 224, 0.3054629630
6h, 2025-01-04 08:00:00, 2025-01-04 14:00:00, 6322, 113, 0.2926851852
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67423, 50, 0.2128251263
global, 2025-01-01 00:00:00, 2025-01-04 16:00:00, 67423, 53, 0.2128251263
1h, 2025-01-04 15:00:00, 2025-01-04 16:00:00, 1044, 82, 0.2900000000
1h, 2025-01-04 14:00:00, 2025-01-04 15:00:00, 1033, 208, 0.2869444444
6h, 2025-01-04 09:00:00, 2025-01-04 15:00:00, 6198, 208, 0.2869444444
6h, 2025-01-04 10:00:00, 2025-01-04 16:00:00, 6224, 82, 0.2881481481
6h, 2025-01-04 11:00:00, 2025-01-04 17:00:00, 6268, 135, 0.2901851852
global, 2025-01-01 00:00:00, 2025-01-04 17:00:00, 69162, 25, 0.2158614232
1h, 2025-01-04 16:00:00, 2025-01-04 17:00:00, 1036, 134, 0.2877777778
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 70776, 48, 0.2160439560
global, 2025-01-01 00:00:00, 2025-01-04 19:00:00, 70776, 51, 0.2160439560
1h, 2025-01-04 18:00:00, 2025-01-04 19:00:00, 1134, 103, 0.3150000000
1h, 2025-01-04 17:00:00, 2025-01-04 18:00:00, 1057, 234, 0.2936111111
6h, 2025-01-04 12:00:00, 2025-01-04 18:00:00, 6184, 234, 0.2862962963
6h, 2025-01-04 13:00:00, 2025-01-04 19:00:00, 6308, 104, 0.2920370370
1h, 2025-01-04 20:00:00, 2025-01-04 21:00:00, 917, 64, 0.2547222222
1h, 2025-01-04 19:00:00, 2025-01-04 20:00:00, 997, 178, 0.2769444444
6h, 2025-01-04 14:00:00, 2025-01-04 20:00:00, 6301, 185, 0.2917129630
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72491, 50, 0.2165203106
global, 2025-01-01 00:00:00, 2025-01-04 21:00:00, 72491, 55, 0.2165203106
6h, 2025-01-04 15:00:00, 2025-01-04 21:00:00, 6185, 71, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 44, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 48, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 52, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 56, 0.2036083608
1h, 2025-01-04 21:00:00, 2025-01-04 22:00:00, 687, 167, 0.1908333333
1h, 2025-01-04 22:00:00, 2025-01-04 23:00:00, 517, 111, 0.1436111111
6h, 2025-01-04 16:00:00, 2025-01-04 22:00:00, 5828, 168, 0.2698148148
6h, 2025-01-04 17:00:00, 2025-01-04 23:00:00, 5309, 112, 0.2457870370
6h, 2025-01-04 18:00:00, 2025-01-05 00:00:00, 4439, 86, 0.2055092593
6h, 2025-01-04 19:00:00, 2025-01-05 01:00:00, 3347, 80, 0.1549537037
6h, 2025-01-04 20:00:00, 2025-01-05 02:00:00, 2361, 78, 0.1093055556
6h, 2025-01-04 21:00:00, 2025-01-05 03:00:00, 1450, 79, 0.0671296296
6h, 2025-01-04 22:00:00, 2025-01-05 04:00:00, 768, 78, 0.0355555556
6h, 2025-01-04 23:00:00, 2025-01-05 05:00:00, 255, 77, 0.0118055556
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 62, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 66, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 70, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 05:00:00, 74032, 75, 0.2036083608
global, 2025-01-01 00:00:00, 2025-01-05 06:00:00, 75460, 29, 0.2055010893
1h, 2025-01-05 06:00:00, 2025-01-05 07:00:00, 1261, 209, 0.3502777778
global, 2025-01-01 00:00:00, 2025-01-05 08:00:00, 77163, 37, 0.2060977564
6h, 2025-01-05 01:00:00, 2025-01-05 07:00:00, 1957, 210, 0.0906018519
6h, 2025-01-05 02:00:00, 2025-01-05 08:00:00, 3202, 275, 0.1482407407
6h, 2025-01-05 03:00:00, 2025-01-05 09:00:00, 4437, 134, 0.2054166667
1h, 2025-01-05 08:00:00, 2025-01-05 09:00:00, 1241, 129, 0.3447222222
1h, 2025-01-05 07:00:00, 2025-01-05 08:00:00, 1256, 270, 0.3488888889
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78866, 54, 0.2086402116
global, 2025-01-01 00:00:00, 2025-01-05 09:00:00, 78866, 59, 0.2086402116
1h, 2025-01-05 09:00:00, 2025-01-05 10:00:00, 1012, 202, 0.2811111111
global, 2025-01-01 00:00:00, 2025-01-05 11:00:00, 80303, 45, 0.2084709242
6h, 2025-01-05 04:00:00, 2025-01-05 10:00:00, 5444, 202, 0.2520370370
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81792, 36, 0.2103703704
global, 2025-01-01 00:00:00, 2025-01-05 12:00:00, 81792, 40, 0.2103703704
1h, 2025-01-05 10:00:00, 2025-01-05 11:00:00, 1057, 225, 0.2936111111
1h, 2025-01-05 11:00:00, 2025-01-05 12:00:00, 1146, 82, 0.3183333333
6h, 2025-01-05 05:00:00, 2025-01-05 11:00:00, 6497, 226, 0.3007870370
6h, 2025-01-05 06:00:00, 2025-01-05 12:00:00, 6973, 84, 0.3228240741
global, 2025-01-01 00:00:00, 2025-01-05 13:00:00, 83445, 55, 0.2126529052
1h, 2025-01-05 12:00:00, 2025-01-05 13:00:00, 1078, 171, 0.2994444444
6h, 2025-01-05 07:00:00, 2025-01-05 13:00:00, 6790, 172, 0.3143518519
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 85083, 25, 0.2129204204
global, 2025-01-01 00:00:00, 2025-01-05 15:00:00, 85083, 29, 0.2129204204
1h, 2025-01-05 13:00:00, 2025-01-05 14:00:00, 1026, 209, 0.2850000000
1h, 2025-01-05 14:00:00, 2025-01-05 15:00:00, 1013, 88, 0.2813888889
6h, 2025-01-05 08:00:00, 2025-01-05 14:00:00, 6560, 210, 0.3037037037
6h, 2025-01-05 09:00:00, 2025-01-05 15:00:00, 6332, 90, 0.2931481481
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86730, 43, 0.2132005900
1h, 2025-01-05 15:00:00, 2025-01-05 16:00:00, 1016, 195, 0.2822222222
1h, 2025-01-05 16:00:00, 2025-01-05 17:00:00, 1010, 61, 0.2805555556
6h, 2025-01-05 10:00:00, 2025-01-05 16:00:00, 6336, 197, 0.2933333333
6h, 2025-01-05 11:00:00, 2025-01-05 17:00:00, 6289, 64, 0.2911574074
global, 2025-01-01 00:00:00, 2025-01-05 17:00:00, 86730, 48, 0.2132005900
global, 2025-01-01 00:00:00, 2025-01-05 18:00:00, 88182, 26, 0.2148684211
1h, 2025-01-05 17:00:00, 2025-01-05 18:00:00, 1041, 103, 0.2891666667
6h, 2025-01-05 12:00:00, 2025-01-05 18:00:00, 6184, 104, 0.2862962963
global, 2025-01-01 00:00:00, 2025-01-05 19:00:00, 89561, 28, 0.2163309179
1h, 2025-01-05 18:00:00, 2025-01-05 19:00:00, 1079, 161, 0.2997222222
6h, 2025-01-05 13:00:00, 2025-01-05 19:00:00, 6185, 162, 0.2863425926
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90850, 41, 0.2156932574
global, 2025-01-01 00:00:00, 2025-01-05 21:00:00, 90850, 47, 0.2156932574
1h, 2025-01-05 19:00:00, 2025-01-05 20:00:00, 956, 226, 0.2655555556
1h, 2025-01-05 20:00:00, 2025-01-05 21:00:00, 886, 88, 0.2461111111
6h, 2025-01-05 14:00:00, 2025-01-05 20:00:00, 6115, 226, 0.2831018519
6h, 2025-01-05 15:00:00, 2025-01-05 21:00:00, 5988, 89, 0.2772222222
6h, 2025-01-05 16:00:00, 2025-01-05 22:00:00, 5633, 197, 0.2607870370
