window_type, window_start, trigger_ts, num_flights, latency_ms, throughput_rps
6h, 2025-01-21 10:00:00, 2025-01-21 16:00:00, 5569, 121, 0.2578240741
1h, 2025-01-21 15:00:00, 2025-01-21 16:00:00, 904, 120, 0.2511111111
1h, 2025-01-21 16:00:00, 2025-01-21 17:00:00, 822, 180, 0.2283333333
global, 2025-01-01 00:00:00, 2025-01-21 18:00:00, 350788, 31, 0.1956648817
global, 2025-01-01 00:00:00, 2025-01-21 18:00:00, 350788, 50, 0.1956648817
6h, 2025-01-21 11:00:00, 2025-01-21 17:00:00, 5461, 181, 0.2528240741
6h, 2025-01-21 12:00:00, 2025-01-21 18:00:00, 5386, 58, 0.2493518519
1h, 2025-01-21 17:00:00, 2025-01-21 18:00:00, 963, 58, 0.2675000000
1h, 2025-01-21 18:00:00, 2025-01-21 19:00:00, 849, 148, 0.2358333333
1h, 2025-01-21 19:00:00, 2025-01-21 20:00:00, 652, 57, 0.1811111111
global, 2025-01-01 00:00:00, 2025-01-21 20:00:00, 352103, 55, 0.1956127778
global, 2025-01-01 00:00:00, 2025-01-21 20:00:00, 352103, 78, 0.1956127778
6h, 2025-01-21 13:00:00, 2025-01-21 19:00:00, 5336, 149, 0.2470370370
6h, 2025-01-21 14:00:00, 2025-01-21 20:00:00, 5067, 58, 0.2345833333
6h, 2025-01-21 15:00:00, 2025-01-21 21:00:00, 4728, 157, 0.2188888889
1h, 2025-01-21 20:00:00, 2025-01-21 21:00:00, 538, 156, 0.1494444444
1h, 2025-01-21 22:00:00, 2025-01-21 23:00:00, 209, 77, 0.0580555556
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 43, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 61, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 80, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 100, 0.1928847413
6h, 2025-01-21 16:00:00, 2025-01-21 22:00:00, 4140, 109, 0.1916666667
6h, 2025-01-21 17:00:00, 2025-01-21 23:00:00, 3527, 79, 0.1632870370
6h, 2025-01-21 18:00:00, 2025-01-22 00:00:00, 2654, 71, 0.1228703704
6h, 2025-01-21 19:00:00, 2025-01-22 01:00:00, 1815, 69, 0.0840277778
6h, 2025-01-21 20:00:00, 2025-01-22 02:00:00, 1171, 68, 0.0542129630
6h, 2025-01-21 21:00:00, 2025-01-22 03:00:00, 635, 68, 0.0293981481
1h, 2025-01-21 21:00:00, 2025-01-21 22:00:00, 316, 108, 0.0877777778
6h, 2025-01-21 22:00:00, 2025-01-22 04:00:00, 320, 67, 0.0148148148
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 122, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 142, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 168, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 190, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 05:00:00, 353442, 215, 0.1928847413
global, 2025-01-01 00:00:00, 2025-01-22 07:00:00, 354704, 89, 0.1928158295
1h, 2025-01-22 07:00:00, 2025-01-22 08:00:00, 995, 139, 0.2763888889
global, 2025-01-01 00:00:00, 2025-01-22 08:00:00, 355997, 84, 0.1931407335
global, 2025-01-01 00:00:00, 2025-01-22 08:00:00, 355997, 103, 0.1931407335
6h, 2025-01-22 01:00:00, 2025-01-22 07:00:00, 1279, 313, 0.0592129630
6h, 2025-01-22 02:00:00, 2025-01-22 08:00:00, 2266, 139, 0.1049074074
1h, 2025-01-22 06:00:00, 2025-01-22 07:00:00, 958, 313, 0.2661111111
1h, 2025-01-22 08:00:00, 2025-01-22 09:00:00, 1110, 165, 0.3083333333
global, 2025-01-01 00:00:00, 2025-01-22 09:00:00, 357437, 59, 0.1935439679
6h, 2025-01-22 03:00:00, 2025-01-22 09:00:00, 3374, 165, 0.1562037037
1h, 2025-01-22 09:00:00, 2025-01-22 10:00:00, 883, 225, 0.2452777778
1h, 2025-01-22 10:00:00, 2025-01-22 11:00:00, 919, 108, 0.2552777778
global, 2025-01-01 00:00:00, 2025-01-22 11:00:00, 358965, 43, 0.1936165049
global, 2025-01-01 00:00:00, 2025-01-22 11:00:00, 358965, 63, 0.1936165049
6h, 2025-01-22 04:00:00, 2025-01-22 10:00:00, 4256, 225, 0.1970370370
6h, 2025-01-22 05:00:00, 2025-01-22 11:00:00, 5175, 109, 0.2395833333
1h, 2025-01-22 11:00:00, 2025-01-22 12:00:00, 1016, 206, 0.2822222222
1h, 2025-01-22 12:00:00, 2025-01-22 13:00:00, 919, 88, 0.2552777778
global, 2025-01-01 00:00:00, 2025-01-22 13:00:00, 360483, 78, 0.1936831077
global, 2025-01-01 00:00:00, 2025-01-22 13:00:00, 360483, 98, 0.1936831077
6h, 2025-01-22 06:00:00, 2025-01-22 12:00:00, 5881, 206, 0.2722685185
6h, 2025-01-22 07:00:00, 2025-01-22 13:00:00, 5842, 89, 0.2704629630
global, 2025-01-01 00:00:00, 2025-01-22 14:00:00, 362023, 48, 0.1941350279
6h, 2025-01-22 08:00:00, 2025-01-22 14:00:00, 5797, 131, 0.2683796296
1h, 2025-01-22 13:00:00, 2025-01-22 14:00:00, 950, 130, 0.2638888889
6h, 2025-01-22 09:00:00, 2025-01-22 15:00:00, 5609, 218, 0.2596759259
6h, 2025-01-22 10:00:00, 2025-01-22 16:00:00, 5646, 91, 0.2613888889
1h, 2025-01-22 14:00:00, 2025-01-22 15:00:00, 922, 217, 0.2561111111
global, 2025-01-01 00:00:00, 2025-01-22 16:00:00, 363420, 65, 0.1941346154
global, 2025-01-01 00:00:00, 2025-01-22 16:00:00, 363420, 86, 0.1941346154
1h, 2025-01-22 15:00:00, 2025-01-22 16:00:00, 920, 90, 0.2555555556
global, 2025-01-01 00:00:00, 2025-01-22 17:00:00, 364809, 48, 0.1945025592
6h, 2025-01-22 11:00:00, 2025-01-22 17:00:00, 5616, 155, 0.2600000000
1h, 2025-01-22 16:00:00, 2025-01-22 17:00:00, 889, 155, 0.2469444444
global, 2025-01-01 00:00:00, 2025-01-22 19:00:00, 366190, 37, 0.1944922456
1h, 2025-01-22 17:00:00, 2025-01-22 18:00:00, 1043, 181, 0.2897222222
1h, 2025-01-22 18:00:00, 2025-01-22 19:00:00, 974, 49, 0.2705555556
global, 2025-01-01 00:00:00, 2025-01-22 19:00:00, 366190, 58, 0.1944922456
6h, 2025-01-22 12:00:00, 2025-01-22 18:00:00, 5643, 181, 0.2612500000
6h, 2025-01-22 13:00:00, 2025-01-22 19:00:00, 5698, 50, 0.2637962963
1h, 2025-01-22 19:00:00, 2025-01-22 20:00:00, 714, 168, 0.1983333333
1h, 2025-01-22 20:00:00, 2025-01-22 21:00:00, 628, 70, 0.1744444444
global, 2025-01-01 00:00:00, 2025-01-22 21:00:00, 367530, 59, 0.1944603175
global, 2025-01-01 00:00:00, 2025-01-22 21:00:00, 367530, 80, 0.1944603175
6h, 2025-01-22 14:00:00, 2025-01-22 20:00:00, 5462, 169, 0.2528703704
6h, 2025-01-22 15:00:00, 2025-01-22 21:00:00, 5168, 72, 0.2392592593
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 78, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 99, 0.1920188306
6h, 2025-01-22 16:00:00, 2025-01-22 22:00:00, 4614, 236, 0.2136111111
6h, 2025-01-22 17:00:00, 2025-01-22 23:00:00, 3970, 209, 0.1837962963
6h, 2025-01-22 18:00:00, 2025-01-23 00:00:00, 3021, 198, 0.1398611111
6h, 2025-01-22 19:00:00, 2025-01-23 01:00:00, 2062, 196, 0.0954629630
6h, 2025-01-22 20:00:00, 2025-01-23 02:00:00, 1356, 195, 0.0627777778
6h, 2025-01-22 21:00:00, 2025-01-23 03:00:00, 730, 195, 0.0337962963
6h, 2025-01-22 22:00:00, 2025-01-23 04:00:00, 365, 195, 0.0168981481
1h, 2025-01-22 21:00:00, 2025-01-22 22:00:00, 366, 236, 0.1016666667
1h, 2025-01-22 22:00:00, 2025-01-22 23:00:00, 245, 209, 0.0680555556
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 121, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 143, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 166, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 188, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 210, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 233, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 06:00:00, 369137, 255, 0.1920188306
global, 2025-01-01 00:00:00, 2025-01-23 07:00:00, 370631, 105, 0.1924356179
1h, 2025-01-23 06:00:00, 2025-01-23 07:00:00, 1163, 232, 0.3230555556
6h, 2025-01-23 01:00:00, 2025-01-23 07:00:00, 1580, 232, 0.0731481481
1h, 2025-01-23 07:00:00, 2025-01-23 08:00:00, 1226, 189, 0.3405555556
global, 2025-01-01 00:00:00, 2025-01-23 09:00:00, 372132, 37, 0.1924953445
6h, 2025-01-23 02:00:00, 2025-01-23 08:00:00, 2798, 190, 0.1295370370
global, 2025-01-01 00:00:00, 2025-01-23 10:00:00, 373643, 71, 0.1929176993
global, 2025-01-01 00:00:00, 2025-01-23 10:00:00, 373643, 91, 0.1929176993
6h, 2025-01-23 03:00:00, 2025-01-23 09:00:00, 4047, 241, 0.1873611111
6h, 2025-01-23 04:00:00, 2025-01-23 10:00:00, 5082, 117, 0.2352777778
1h, 2025-01-23 08:00:00, 2025-01-23 09:00:00, 1251, 241, 0.3475000000
1h, 2025-01-23 09:00:00, 2025-01-23 10:00:00, 1036, 116, 0.2877777778
6h, 2025-01-23 05:00:00, 2025-01-23 11:00:00, 6150, 185, 0.2847222222
1h, 2025-01-23 10:00:00, 2025-01-23 11:00:00, 1068, 184, 0.2966666667
global, 2025-01-01 00:00:00, 2025-01-23 11:00:00, 375255, 55, 0.1933905380
1h, 2025-01-23 12:00:00, 2025-01-23 13:00:00, 1069, 98, 0.2969444444
global, 2025-01-01 00:00:00, 2025-01-23 13:00:00, 376807, 71, 0.1934724789
global, 2025-01-01 00:00:00, 2025-01-23 13:00:00, 376807, 90, 0.1934724789
6h, 2025-01-23 06:00:00, 2025-01-23 12:00:00, 6903, 228, 0.3195833333
6h, 2025-01-23 07:00:00, 2025-01-23 13:00:00, 6809, 98, 0.3152314815
1h, 2025-01-23 11:00:00, 2025-01-23 12:00:00, 1159, 227, 0.3219444444
global, 2025-01-01 00:00:00, 2025-01-23 14:00:00, 378502, 37, 0.1939842148
6h, 2025-01-23 08:00:00, 2025-01-23 14:00:00, 6652, 143, 0.3079629630
1h, 2025-01-23 13:00:00, 2025-01-23 14:00:00, 1069, 142, 0.2969444444
1h, 2025-01-23 14:00:00, 2025-01-23 15:00:00, 1093, 227, 0.3036111111
global, 2025-01-01 00:00:00, 2025-01-23 16:00:00, 380172, 58, 0.1941237745
global, 2025-01-01 00:00:00, 2025-01-23 16:00:00, 380172, 78, 0.1941237745
6h, 2025-01-23 09:00:00, 2025-01-23 15:00:00, 6494, 227, 0.3006481481
6h, 2025-01-23 10:00:00, 2025-01-23 16:00:00, 6519, 107, 0.3018055556
1h, 2025-01-23 15:00:00, 2025-01-23 16:00:00, 1061, 106, 0.2947222222
1h, 2025-01-23 16:00:00, 2025-01-23 17:00:00, 1086, 189, 0.3016666667
global, 2025-01-01 00:00:00, 2025-01-23 17:00:00, 381875, 74, 0.1946355759
6h, 2025-01-23 11:00:00, 2025-01-23 17:00:00, 6537, 189, 0.3026388889
1h, 2025-01-23 18:00:00, 2025-01-23 19:00:00, 1172, 94, 0.3255555556
global, 2025-01-01 00:00:00, 2025-01-23 19:00:00, 383472, 55, 0.1947349177
global, 2025-01-01 00:00:00, 2025-01-23 19:00:00, 383472, 76, 0.1947349177
6h, 2025-01-23 12:00:00, 2025-01-23 18:00:00, 6541, 229, 0.3028240741
6h, 2025-01-23 13:00:00, 2025-01-23 19:00:00, 6644, 95, 0.3075925926
1h, 2025-01-23 17:00:00, 2025-01-23 18:00:00, 1163, 229, 0.3230555556
1h, 2025-01-23 20:00:00, 2025-01-23 21:00:00, 811, 98, 0.2252777778
global, 2025-01-01 00:00:00, 2025-01-23 21:00:00, 385207, 66, 0.1949033596
global, 2025-01-01 00:00:00, 2025-01-23 21:00:00, 385207, 90, 0.1949033596
6h, 2025-01-23 14:00:00, 2025-01-23 20:00:00, 6510, 191, 0.3013888889
6h, 2025-01-23 15:00:00, 2025-01-23 21:00:00, 6228, 99, 0.2883333333
1h, 2025-01-23 19:00:00, 2025-01-23 20:00:00, 935, 191, 0.2597222222
6h, 2025-01-23 16:00:00, 2025-01-23 22:00:00, 5626, 246, 0.2604629630
6h, 2025-01-23 17:00:00, 2025-01-23 23:00:00, 4882, 206, 0.2260185185
6h, 2025-01-23 18:00:00, 2025-01-24 00:00:00, 3837, 194, 0.1776388889
6h, 2025-01-23 19:00:00, 2025-01-24 01:00:00, 2683, 191, 0.1242129630
6h, 2025-01-23 20:00:00, 2025-01-24 02:00:00, 1757, 190, 0.0813425926
6h, 2025-01-23 21:00:00, 2025-01-24 03:00:00, 948, 190, 0.0438888889
6h, 2025-01-23 22:00:00, 2025-01-24 04:00:00, 490, 190, 0.0226851852
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 75, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 96, 0.1925886101
1h, 2025-01-23 21:00:00, 2025-01-23 22:00:00, 459, 245, 0.1275000000
1h, 2025-01-23 22:00:00, 2025-01-23 23:00:00, 342, 205, 0.0950000000
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 118, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 140, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 162, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 183, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 204, 0.1925886101
1h, 2025-01-24 06:00:00, 2025-01-24 07:00:00, 1196, 180, 0.3322222222
6h, 2025-01-24 01:00:00, 2025-01-24 07:00:00, 1634, 180, 0.0756481481
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 229, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 06:00:00, 386872, 249, 0.1925886101
global, 2025-01-01 00:00:00, 2025-01-24 07:00:00, 388356, 74, 0.1929815146
global, 2025-01-01 00:00:00, 2025-01-24 09:00:00, 390026, 82, 0.1931204199
1h, 2025-01-24 07:00:00, 2025-01-24 08:00:00, 1286, 220, 0.3572222222
6h, 2025-01-24 02:00:00, 2025-01-24 08:00:00, 2911, 221, 0.1347685185
global, 2025-01-01 00:00:00, 2025-01-24 10:00:00, 391812, 90, 0.1936595492
1h, 2025-01-24 08:00:00, 2025-01-24 09:00:00, 1283, 285, 0.3563888889
1h, 2025-01-24 09:00:00, 2025-01-24 10:00:00, 1097, 159, 0.3047222222
6h, 2025-01-24 03:00:00, 2025-01-24 09:00:00, 4192, 285, 0.1940740741
6h, 2025-01-24 04:00:00, 2025-01-24 10:00:00, 5288, 160, 0.2448148148
global, 2025-01-01 00:00:00, 2025-01-24 10:00:00, 391812, 111, 0.1936595492
1h, 2025-01-24 10:00:00, 2025-01-24 11:00:00, 1117, 184, 0.3102777778
global, 2025-01-01 00:00:00, 2025-01-24 12:00:00, 393436, 54, 0.1937726556
6h, 2025-01-24 05:00:00, 2025-01-24 11:00:00, 6405, 185, 0.2965277778
1h, 2025-01-24 11:00:00, 2025-01-24 12:00:00, 1208, 244, 0.3355555556
1h, 2025-01-24 12:00:00, 2025-01-24 13:00:00, 1104, 113, 0.3066666667
global, 2025-01-01 00:00:00, 2025-01-24 13:00:00, 395064, 67, 0.1942300885
global, 2025-01-01 00:00:00, 2025-01-24 13:00:00, 395064, 88, 0.1942300885
6h, 2025-01-24 06:00:00, 2025-01-24 12:00:00, 7187, 244, 0.3327314815
6h, 2025-01-24 07:00:00, 2025-01-24 13:00:00, 7095, 114, 0.3284722222
global, 2025-01-01 00:00:00, 2025-01-24 15:00:00, 396945, 72, 0.1944664903
global, 2025-01-01 00:00:00, 2025-01-24 15:00:00, 396945, 95, 0.1944664903
1h, 2025-01-24 13:00:00, 2025-01-24 14:00:00, 1095, 210, 0.3041666667
1h, 2025-01-24 14:00:00, 2025-01-24 15:00:00, 1107, 86, 0.3075000000
6h, 2025-01-24 08:00:00, 2025-01-24 14:00:00, 6904, 211, 0.3196296296
6h, 2025-01-24 09:00:00, 2025-01-24 15:00:00, 6728, 87, 0.3114814815
1h, 2025-01-24 15:00:00, 2025-01-24 16:00:00, 1091, 115, 0.3030555556
global, 2025-01-01 00:00:00, 2025-01-24 16:00:00, 398573, 37, 0.1949202856
6h, 2025-01-24 10:00:00, 2025-01-24 16:00:00, 6722, 116, 0.3112037037
1h, 2025-01-24 17:00:00, 2025-01-24 18:00:00, 1177, 61, 0.3269444444
global, 2025-01-01 00:00:00, 2025-01-24 18:00:00, 400245, 56, 0.1950511696
global, 2025-01-01 00:00:00, 2025-01-24 18:00:00, 400245, 81, 0.1950511696
1h, 2025-01-24 16:00:00, 2025-01-24 17:00:00, 1079, 188, 0.2997222222
6h, 2025-01-24 11:00:00, 2025-01-24 17:00:00, 6684, 189, 0.3094444444
6h, 2025-01-24 12:00:00, 2025-01-24 18:00:00, 6653, 62, 0.3080092593
6h, 2025-01-24 13:00:00, 2025-01-24 19:00:00, 6711, 83, 0.3106944444
global, 2025-01-01 00:00:00, 2025-01-24 19:00:00, 401781, 34, 0.1954568009
1h, 2025-01-24 18:00:00, 2025-01-24 19:00:00, 1162, 82, 0.3227777778
1h, 2025-01-24 19:00:00, 2025-01-24 20:00:00, 906, 192, 0.2516666667
1h, 2025-01-24 21:00:00, 2025-01-24 22:00:00, 492, 42, 0.1366666667
global, 2025-01-01 00:00:00, 2025-01-24 22:00:00, 403403, 55, 0.1952201897
global, 2025-01-01 00:00:00, 2025-01-24 22:00:00, 403403, 77, 0.1952201897
1h, 2025-01-24 20:00:00, 2025-01-24 21:00:00, 763, 100, 0.2119444444
6h, 2025-01-24 14:00:00, 2025-01-24 20:00:00, 6522, 192, 0.3019444444
6h, 2025-01-24 15:00:00, 2025-01-24 21:00:00, 6178, 101, 0.2860185185
6h, 2025-01-24 16:00:00, 2025-01-24 22:00:00, 5579, 44, 0.2582870370
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 74, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 97, 0.1933180603
1h, 2025-01-24 22:00:00, 2025-01-24 23:00:00, 298, 221, 0.0827777778
6h, 2025-01-24 17:00:00, 2025-01-24 23:00:00, 4798, 221, 0.2221296296
6h, 2025-01-24 18:00:00, 2025-01-25 00:00:00, 3733, 206, 0.1728240741
6h, 2025-01-24 19:00:00, 2025-01-25 01:00:00, 2585, 205, 0.1196759259
6h, 2025-01-24 20:00:00, 2025-01-25 02:00:00, 1687, 202, 0.0781018519
6h, 2025-01-24 21:00:00, 2025-01-25 03:00:00, 927, 201, 0.0429166667
6h, 2025-01-24 22:00:00, 2025-01-25 04:00:00, 436, 201, 0.0201851852
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 120, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 146, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 171, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 202, 0.1933180603
6h, 2025-01-25 01:00:00, 2025-01-25 07:00:00, 1420, 268, 0.0657407407
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 237, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 263, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 06:00:00, 405040, 288, 0.1933180603
global, 2025-01-01 00:00:00, 2025-01-25 08:00:00, 406478, 108, 0.1933399924
6h, 2025-01-25 02:00:00, 2025-01-25 08:00:00, 2529, 246, 0.1170833333
global, 2025-01-01 00:00:00, 2025-01-25 09:00:00, 407663, 39, 0.1935721747
1h, 2025-01-25 07:00:00, 2025-01-25 08:00:00, 1117, 246, 0.3102777778
6h, 2025-01-25 03:00:00, 2025-01-25 09:00:00, 3701, 260, 0.1713425926
6h, 2025-01-25 04:00:00, 2025-01-25 10:00:00, 4671, 122, 0.2162500000
global, 2025-01-01 00:00:00, 2025-01-25 10:00:00, 408998, 58, 0.1938746682
global, 2025-01-01 00:00:00, 2025-01-25 10:00:00, 408998, 81, 0.1938746682
1h, 2025-01-25 08:00:00, 2025-01-25 09:00:00, 1175, 260, 0.3263888889
1h, 2025-01-25 09:00:00, 2025-01-25 10:00:00, 971, 121, 0.2697222222
global, 2025-01-01 00:00:00, 2025-01-25 12:00:00, 410509, 91, 0.1939290438
6h, 2025-01-25 05:00:00, 2025-01-25 11:00:00, 5657, 219, 0.2618981481
1h, 2025-01-25 10:00:00, 2025-01-25 11:00:00, 986, 219, 0.2738888889
6h, 2025-01-25 06:00:00, 2025-01-25 12:00:00, 6316, 220, 0.2924074074
6h, 2025-01-25 07:00:00, 2025-01-25 13:00:00, 6258, 101, 0.2897222222
global, 2025-01-01 00:00:00, 2025-01-25 13:00:00, 412088, 48, 0.1943444633
global, 2025-01-01 00:00:00, 2025-01-25 13:00:00, 412088, 70, 0.1943444633
1h, 2025-01-25 12:00:00, 2025-01-25 13:00:00, 966, 100, 0.2683333333
1h, 2025-01-25 11:00:00, 2025-01-25 12:00:00, 1043, 220, 0.2897222222
6h, 2025-01-25 08:00:00, 2025-01-25 14:00:00, 6083, 215, 0.2816203704
6h, 2025-01-25 09:00:00, 2025-01-25 15:00:00, 5884, 99, 0.2724074074
global, 2025-01-01 00:00:00, 2025-01-25 15:00:00, 413804, 66, 0.1944933258
global, 2025-01-01 00:00:00, 2025-01-25 15:00:00, 413804, 87, 0.1944933258
1h, 2025-01-25 13:00:00, 2025-01-25 14:00:00, 942, 214, 0.2616666667
1h, 2025-01-25 14:00:00, 2025-01-25 15:00:00, 976, 98, 0.2711111111
global, 2025-01-01 00:00:00, 2025-01-25 17:00:00, 415550, 75, 0.1946552370
global, 2025-01-01 00:00:00, 2025-01-25 17:00:00, 415550, 113, 0.1946552370
6h, 2025-01-25 10:00:00, 2025-01-25 16:00:00, 5779, 202, 0.2675462963
6h, 2025-01-25 11:00:00, 2025-01-25 17:00:00, 5703, 101, 0.2640277778
1h, 2025-01-25 15:00:00, 2025-01-25 16:00:00, 866, 202, 0.2405555556
1h, 2025-01-25 16:00:00, 2025-01-25 17:00:00, 910, 100, 0.2527777778
global, 2025-01-01 00:00:00, 2025-01-25 19:00:00, 416997, 62, 0.1946764706
6h, 2025-01-25 12:00:00, 2025-01-25 18:00:00, 5639, 186, 0.2610648148
1h, 2025-01-25 17:00:00, 2025-01-25 18:00:00, 979, 185, 0.2719444444
global, 2025-01-01 00:00:00, 2025-01-25 22:00:00, 418615, 44, 0.1944514121
global, 2025-01-01 00:00:00, 2025-01-25 22:00:00, 418615, 66, 0.1944514121
global, 2025-01-01 00:00:00, 2025-01-25 22:00:00, 418615, 88, 0.1944514121
global, 2025-01-01 00:00:00, 2025-01-25 22:00:00, 418615, 110, 0.1944514121
6h, 2025-01-25 13:00:00, 2025-01-25 19:00:00, 5508, 230, 0.2550000000
6h, 2025-01-25 14:00:00, 2025-01-25 20:00:00, 5184, 156, 0.2400000000
6h, 2025-01-25 15:00:00, 2025-01-25 21:00:00, 4711, 92, 0.2181018519
6h, 2025-01-25 16:00:00, 2025-01-25 22:00:00, 4197, 48, 0.1943055556
1h, 2025-01-25 18:00:00, 2025-01-25 19:00:00, 835, 230, 0.2319444444
1h, 2025-01-25 20:00:00, 2025-01-25 21:00:00, 503, 91, 0.1397222222
1h, 2025-01-25 19:00:00, 2025-01-25 20:00:00, 618, 155, 0.1716666667
1h, 2025-01-25 21:00:00, 2025-01-25 22:00:00, 352, 47, 0.0977777778
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 62, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 85, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 109, 0.1926489732
6h, 2025-01-25 17:00:00, 2025-01-25 23:00:00, 3505, 239, 0.1622685185
6h, 2025-01-25 18:00:00, 2025-01-26 00:00:00, 2618, 227, 0.1212037037
6h, 2025-01-25 19:00:00, 2025-01-26 01:00:00, 1796, 225, 0.0831481481
6h, 2025-01-25 20:00:00, 2025-01-26 02:00:00, 1186, 225, 0.0549074074
6h, 2025-01-25 21:00:00, 2025-01-26 03:00:00, 685, 224, 0.0317129630
1h, 2025-01-25 22:00:00, 2025-01-25 23:00:00, 218, 238, 0.0605555556
6h, 2025-01-25 22:00:00, 2025-01-26 04:00:00, 334, 224, 0.0154629630
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 133, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 156, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 178, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 202, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 06:00:00, 420283, 226, 0.1926489732
global, 2025-01-01 00:00:00, 2025-01-26 08:00:00, 421758, 54, 0.1926891447
1h, 2025-01-26 06:00:00, 2025-01-26 07:00:00, 1229, 196, 0.3413888889
6h, 2025-01-26 01:00:00, 2025-01-26 07:00:00, 1690, 196, 0.0782407407
global, 2025-01-01 00:00:00, 2025-01-26 09:00:00, 423438, 55, 0.1931390257
global, 2025-01-01 00:00:00, 2025-01-26 09:00:00, 423438, 76, 0.1931390257
6h, 2025-01-26 02:00:00, 2025-01-26 08:00:00, 2936, 247, 0.1359259259
6h, 2025-01-26 03:00:00, 2025-01-26 09:00:00, 4242, 84, 0.1963888889
1h, 2025-01-26 07:00:00, 2025-01-26 08:00:00, 1254, 247, 0.3483333333
1h, 2025-01-26 08:00:00, 2025-01-26 09:00:00, 1308, 83, 0.3633333333
global, 2025-01-01 00:00:00, 2025-01-26 10:00:00, 425091, 81, 0.1935751366
6h, 2025-01-26 04:00:00, 2025-01-26 10:00:00, 5299, 185, 0.2453240741
1h, 2025-01-26 09:00:00, 2025-01-26 10:00:00, 1058, 184, 0.2938888889
global, 2025-01-01 00:00:00, 2025-01-26 12:00:00, 426808, 39, 0.1937218591
global, 2025-01-01 00:00:00, 2025-01-26 12:00:00, 426808, 61, 0.1937218591
1h, 2025-01-26 10:00:00, 2025-01-26 11:00:00, 1150, 193, 0.3194444444
1h, 2025-01-26 11:00:00, 2025-01-26 12:00:00, 1149, 67, 0.3191666667
6h, 2025-01-26 05:00:00, 2025-01-26 11:00:00, 6449, 194, 0.2985648148
6h, 2025-01-26 06:00:00, 2025-01-26 12:00:00, 7148, 68, 0.3309259259
6h, 2025-01-26 07:00:00, 2025-01-26 13:00:00, 7069, 146, 0.3272685185
global, 2025-01-01 00:00:00, 2025-01-26 13:00:00, 428471, 45, 0.1941594163
1h, 2025-01-26 12:00:00, 2025-01-26 13:00:00, 1150, 146, 0.3194444444
