window_start,window_end,airline,num_flights,ext_throughput_rpm,ext_throughput_rps,ext_latency_ms,ext_sys_rps,int_filter_rps_mean,int_filter_rps_median,int_filter_rps_stdev,int_busy_mean_ms,int_busy_max_ms,int_backpressure_n,delta_sys_rps_pct
2025-01-02 11:00:00,2025-01-02 12:00:00,AA,159,2.65,0.044167,211,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 11:00:00,2025-01-02 12:00:00,WN,224,3.7333,0.062222,216,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 11:00:00,2025-01-02 12:00:00,UA,119,1.9833,0.033055,207,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 12:00:00,2025-01-02 13:00:00,DL,161,2.6833,0.044722,212,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 13:00:00,2025-01-02 14:00:00,DL,129,2.15,0.035833,84,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 12:00:00,2025-01-02 13:00:00,AA,139,2.3167,0.038612,214,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 12:00:00,2025-01-02 13:00:00,WN,256,4.2667,0.071112,220,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 13:00:00,2025-01-02 14:00:00,WN,217,3.6167,0.060278,89,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 13:00:00,2025-01-02 14:00:00,AA,151,2.5167,0.041945,85,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 12:00:00,2025-01-02 13:00:00,UA,116,1.9333,0.032222,210,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 13:00:00,2025-01-02 14:00:00,UA,127,2.1167,0.035278,85,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 14:00:00,2025-01-02 15:00:00,DL,141,2.35,0.039167,164,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 14:00:00,2025-01-02 15:00:00,WN,226,3.7667,0.062778,168,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 14:00:00,2025-01-02 15:00:00,AA,133,2.2167,0.036945,165,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 14:00:00,2025-01-02 15:00:00,UA,121,2.0167,0.033612,162,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 15:00:00,2025-01-02 16:00:00,DL,167,2.7833,0.046388,220,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 16:00:00,2025-01-02 17:00:00,DL,122,2.0333,0.033888,76,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 15:00:00,2025-01-02 16:00:00,AA,125,2.0833,0.034722,222,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 15:00:00,2025-01-02 16:00:00,WN,247,4.1167,0.068612,228,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 16:00:00,2025-01-02 17:00:00,WN,228,3.8,0.063333,79,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 16:00:00,2025-01-02 17:00:00,AA,155,2.5833,0.043055,76,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 15:00:00,2025-01-02 16:00:00,UA,76,1.2667,0.021112,219,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 16:00:00,2025-01-02 17:00:00,UA,141,2.35,0.039167,72,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 17:00:00,2025-01-02 18:00:00,DL,153,2.55,0.0425,142,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 17:00:00,2025-01-02 18:00:00,WN,212,3.5333,0.058888,147,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 17:00:00,2025-01-02 18:00:00,AA,151,2.5167,0.041945,143,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 17:00:00,2025-01-02 18:00:00,UA,135,2.25,0.0375,139,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 18:00:00,2025-01-02 19:00:00,DL,163,2.7167,0.045278,193,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 19:00:00,2025-01-02 20:00:00,DL,142,2.3667,0.039445,72,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 18:00:00,2025-01-02 19:00:00,AA,168,2.8,0.046667,192,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 18:00:00,2025-01-02 19:00:00,WN,246,4.1,0.068333,195,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 19:00:00,2025-01-02 20:00:00,WN,220,3.6667,0.061112,74,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 19:00:00,2025-01-02 20:00:00,AA,152,2.5333,0.042222,72,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 18:00:00,2025-01-02 19:00:00,UA,147,2.45,0.040833,192,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 19:00:00,2025-01-02 20:00:00,UA,108,1.8,0.03,69,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 20:00:00,2025-01-02 21:00:00,DL,77,1.2833,0.021388,143,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 21:00:00,2025-01-02 22:00:00,DL,91,1.5167,0.025278,51,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 20:00:00,2025-01-02 21:00:00,WN,282,4.7,0.078333,149,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 20:00:00,2025-01-02 21:00:00,AA,135,2.25,0.0375,146,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 21:00:00,2025-01-02 22:00:00,WN,185,3.0833,0.051388,53,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 21:00:00,2025-01-02 22:00:00,AA,96,1.6,0.026667,53,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 20:00:00,2025-01-02 21:00:00,UA,121,2.0167,0.033612,145,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 21:00:00,2025-01-02 22:00:00,UA,57,0.95,0.015833,50,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 22:00:00,2025-01-02 23:00:00,DL,107,1.7833,0.029722,179,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 23:00:00,2025-01-03 00:00:00,DL,36,0.6,0.01,154,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 00:00:00,2025-01-03 01:00:00,DL,2,0.0333,0.000555,146,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 01:00:00,2025-01-03 02:00:00,DL,2,0.0333,0.000555,145,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 03:00:00,2025-01-03 04:00:00,DL,1,0.0167,0.000278,143,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 22:00:00,2025-01-02 23:00:00,WN,136,2.2667,0.037778,184,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 22:00:00,2025-01-02 23:00:00,AA,91,1.5167,0.025278,182,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 23:00:00,2025-01-03 00:00:00,AA,40,0.6667,0.011112,155,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 00:00:00,2025-01-03 01:00:00,AA,16,0.2667,0.004445,146,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 01:00:00,2025-01-03 02:00:00,AA,3,0.05,0.000833,144,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 22:00:00,2025-01-02 23:00:00,UA,50,0.8333,0.013888,183,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-02 23:00:00,2025-01-03 00:00:00,UA,49,0.8167,0.013612,150,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 00:00:00,2025-01-03 01:00:00,UA,9,0.15,0.0025,143,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 01:00:00,2025-01-03 02:00:00,UA,1,0.0167,0.000278,143,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 02:00:00,2025-01-03 03:00:00,UA,1,0.0167,0.000278,142,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 05:00:00,2025-01-03 06:00:00,DL,62,1.0333,0.017222,261,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 06:00:00,2025-01-03 07:00:00,DL,176,2.9333,0.048888,97,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
2025-01-03 05:00:00,2025-01-03 06:00:00,AA,116,1.9333,0.032222,262,4861.83,4508.17,5031.53,1224.55,42.0,1000.0,0,7.27
